#ID	Name	SMILES
actn__R	 R  Acetoin C4H8O2	CC(=O)[C@@H](C)O
ad	Acetamide	CC(N)=O
adcobdam	Adenosyl cobyrinate diamide	C/C1=C2/N([Co+]C[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@H]([C@H](CC(=O)[O-])[C@@]2(C)CCC(=O)[O-])[C@]2(C)N=C(/C(C)=C3\N=C(/C=C4\N=C1[C@@H](CCC(=O)[O-])C4(C)C)[C@@H](CCC(=O)[O-])[C@]3(C)CC(N)=O)[C@@H](CCC(=O)[O-])[C@]2(C)CC(N)=O
adcobhex	Adenosyl-cobyric acid	CC1=C2N3[C@H]([C@H](CC(N)=O)[C@@]2(C)CCC(=O)[O-])[C@]2(C)[N+]4=C(C(C)=C5[N+]6=C(C=C7[N+](=C1[C@@H](CCC(N)=O)C7(C)C)[Co-2]364C[C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O
CCbuttc	Cis,cis-Butadiene-1,2,4-tricarboxylate	O=C([O-])/C=C\C(=C/C(=O)[O-])C(=O)[O-]
L2aadp6sa	L 2 Aminoadipate 6 semialdehyde C6H11NO3	[NH3+][C@@H](CCCC=O)C(=O)[O-]
L2aadp	L 2 Aminoadipate C6H10NO4	[NH3+][C@@H](CCCC(=O)[O-])C(=O)[O-]
adsel	Adenylylselenate	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O[Se](=O)(=O)O)[C@@H](O)[C@H]1O
cellb	Cellobiose	OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
balamd	Beta Alaninamide	NC(=O)CC[NH3+]
ch4s	Methanethiol CH4S	CS
alltn__R	    Allantoin	NC(=O)N[C@@H]1NC(=O)NC1=O
bhb	(R)-3-Hydroxybutanoate	C[C@@H](O)CC(=O)[O-]
biliverd	Biliverdin cytosol	C=CC1=C(C)/C(=C/C2=N/C(=C\c3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)[O-])C(CCC(=O)[O-])=C2C)NC1=O
btamp	Biotinyl 5  AMP C20H27N7O9PS	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OC(=O)CCCC[C@@H]2SC[C@@H]3NC(=O)N[C@@H]32)[C@@H](O)[C@H]1O
btd_RR	 R R  2 3 Butanediol C4H10O2	C[C@@H](O)[C@@H](C)O
apc	Ampicillin	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O
appl	1-Aminopropan-2-ol	CC(O)CN
applp	D-1-Aminopropan-2-ol O-phosphate	C[C@H](C[NH3+])OP(=O)([O-])[O-]
cm	Chloramphenicol	O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
bz	Benzoate	O=C([O-])c1ccccc1
arg__D	D-Arginine	NC(=[NH2+])NCCC[C@@H]([NH3+])C(=O)[O-]
bzal	Benzaldehyde	O=Cc1ccccc1
bzalc	Benzyl alcohol	OCc1ccccc1
caffcoa	Caffeoyl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C=Cc1ccc(O)c(O)c1
co	Carbon monoxide	[C-]
cala	N-Carbamoyl-beta-alanine	NC(=O)NCCC(=O)[O-]
carn	L-Carnosine	[NH3+]CCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)[O-]
confrl	Coniferol	COc1cc(/C=C/CO)ccc1O
catechol	Catechol	Oc1ccccc1O
conialdh	Coniferyl aldehyde	COc1cc(/C=C/C=O)ccc1O
cph4	6-carboxy-5,6,7,8-tetrahydropterin	Nc1nc2c(c(=O)[nH]1)NC(C(=O)[O-])CN2
cpmp	Cyclic pyranopterin monophosphate	Nc1nc2c(c(=O)[nH]1)N[C@H]1C(=O)C3OP(=O)([O-])OCC3O[C@H]1N2
creat	Creatine cytosol	CN(CC(=O)[O-])C(N)=[NH2+]
cdg	7-deaza-7-carboxyguanine	Nc1nc2[nH]cc(C(=O)[O-])c2c(=O)[nH]1
cro4	Chromate	O=[Cr](=O)([O-])[O-]
crtn	Creatinine	CN1CC(=O)NC1=N
fer	Ferulate	COc1cc(/C=C/C(=O)[O-])ccc1O
ferulcoa	Feruloyl-CoA	COc1cc(C=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)ccc1O
dec4coa	4 cis decenoyl CoA	CCCCC/C=C\CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
focytc	Ferrocytochrome c C42H53FeN8O6S2	C=Cc1c(C)c2n3c1C=C1C(C)=C(C)C4=[N+]1[Fe]31n3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C2)C(C)=C3CCC(=O)O)=C4
forglu	N-Formimidoyl-L-glutamate	[NH2+]=CN[C@@H](CCC(=O)[O-])C(=O)[O-]
ecto__L	L Ectoine	CC1=[NH+][C@H](C(=O)[O-])CCN1
g6p_B	Beta D glucose 6 phosphate C6H11O9P	O=P([O-])([O-])OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
ga	Gallic acid	O=C([O-])c1cc(O)c(O)c(O)c1
dh4mchc	Cis-1,2-Dihydroxy-4-methylcyclohexa-3,5-diene-1-carboxylate	CC1=C[C@H](O)[C@@](O)(C(=O)[O-])C=C1
dhlam	Dihydrolipoamide C8H17NOS2	NC(=O)CCCC[C@@H](S)CCS
dhpyr	2,5-Dihydroxypyridine	Oc1ccc(O)nc1
gdbtal	4-Guanidinobutanal	NC(=[NH2+])NCCCC=O
dmgly	N,N-Dimethylglycine	C[NH+](C)CC(=O)[O-]
glutar	Glutarate	O=C([O-])CCCC(=O)[O-]
glutcoa	Glutaryl-CoA mitochondria	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCC(=O)[O-]
ind3ac	Indole 3 acetate C10H8NO2	O=C([O-])Cc1c[nH]c2ccccc12
glygly	Glycylglycine C4H8N2O3	[NH3+]CC(=O)NCC(=O)[O-]
ivcoa	Isovaleryl-CoA	CC(C)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
glyphe	Glycylphenylalanine	NCC(=O)NC(Cc1ccccc1)C(=O)O
leuleu	Leucylleucine	CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)O
gudac	Guanidinoacetate	NC(=[NH2+])NCC(=O)[O-]
lnlc	Linoleic acid (all cis C18:2) n-6	CCCCC/C=C\C/C=C\CCCCCCCC(=O)[O-]
lnlccoa	Linoleic coenzyme A	CCCCC/C=C\C/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
lpam	Lipoamide C8H15NOS2	NC(=O)CCCC[C@@H]1CCSS1
malcoame	Malonyl-CoA methyl ester	COC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
male	Maleate	O=C([O-])/C=C\C(=O)[O-]
malm	Maleamate	NC(=O)/C=C\C(=O)[O-]
mcbtt	Mycobactin T	*CCCCCCCCCC/C=C/C(=O)N(O)CCCCC(NC(=O)C1COC(c2ccccc2O)=N1)C(=O)OCCC(=O)NC1CCCCN(O)C1=O
m_tol	M-toluate	Cc1cccc(C(=O)[O-])c1
meoh	Methanol	CO
m_xyl	M-Xylene	Cc1cccc(C)c1
hgentis	Homogentisate C8H7O4	O=C([O-])Cc1cc(O)ccc1O
mmtsa	(S)-Methylmalonate semialdehyde	C[C@@H](C=O)C(=O)[O-]
5hiu	5-Hydroxyisourate	O=C1N=C2NC(=O)N[C@@]2(O)C(=O)N1
hmccm	2-Hydroxy-5-methyl-cis,cis-muconate	C/C(=C/C=C(/O)C(=O)O)C(=O)O
moco	Molybdenum cofactor	Nc1nc2c(c(=O)[nH]1)N[C@H]1C3=C(S[Mo-](=O)(=O)([O-])S3)[C@@H](COP(=O)([O-])[O-])O[C@H]1N2
hmccms	2-Hydroxy-5-methyl-cis,cis-muconic semialdehyde	C/C(C=O)=C/C=C(/O)C(=O)O
hmgcoa	Hydroxymethylglutaryl CoA C27H39N7O20P3S	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@](C)(O)CC(=O)[O-]
mpt	Molybdopterin	Nc1nc2c(c(=O)[nH]1)N[C@H]1C(S)=C([S-])[C@@H](COP(=O)([O-])[O-])O[C@H]1N2
mptamp	Adenylated molybdopterin	Nc1nc2c(c(=O)[nH]1)N[C@H]1C(S)=C([S-])[C@@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)O[C@H]1N2
msa	Malonate semialdehyde	O=CCC(=O)[O-]
nona	Nonanoate C9H17O2	CCCCCCCCC(=O)[O-]
ibcoa	Isobutyryl-CoA	CC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
id3acald	Indole 3 acetaldehyde C10H9NO	O=CCc1c[nH]c2ccccc12
nfmalm	N-Formyl maleamic acid	O=CNC(=O)/C=C\C(=O)[O-]
pb2	Pb2	[Pb+2]
5houdic	5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate	NC(=O)NC1=NC(=O)N[C@@]1(O)C(=O)[O-]
orn__D	D-Ornithine	[NH3+]CCC[C@@H]([NH3+])C(=O)[O-]
oxa	Oxalate	O=C([O-])C(=O)[O-]
oxadpcoa	3-Oxoadipyl-CoA	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)CCC(=O)[O-]
pentso3	Pentanesulfonate	CCCCCS(=O)(=O)[O-]
5g2oxpt	2-Oxoarginine	NC(=[NH2+])NCCCC(=O)C(=O)[O-]
oxptn	5-Oxopentanoate	O=CCCCC(=O)[O-]
pprdn	Piperideine	C1=[NH+]CCCC1
p_tol	P-toluate	Cc1ccc(C(=O)[O-])cc1
p_xyl	P-methyltoluene	Cc1ccc(C)cc1
pqq	Pyrroloquinoline-quinone	O=C([O-])c1cc(C(=O)[O-])c2c(n1)C(=O)C(=O)c1cc(C(=O)[O-])[nH]c1-2
pqqh2	Reduced pyrroloquinoline-quinone	O=C([O-])c1cc(C(=O)[O-])c2c(n1)c([O-])c(O)c1cc(C(=O)[O-])[nH]c12
pre6b	Precorrin 6B	C[C@@]1(CC(=O)[O-])C2=NC(=C1CCC(=O)[O-])C[C@]1(C)[NH2+]/C(=C\C3=N[C@H]([C@H](CC(=O)[O-])[C@@]3(C)CCC(=O)[O-])[C@]3(C)[NH2+]/C(=C\2)[C@@H](CCC(=O)[O-])[C@]3(C)CC(=O)[O-])C(CCC(=O)[O-])=C1CC(=O)[O-]
preq1	7-aminomethyl-7-deazaguanine	Nc1nc2[nH]cc(C[NH3+])c2c(=O)[nH]1
pro__D	D-Proline	O=C([O-])[C@H]1CCC[NH2+]1
slnt	Selenite	O=[Se]([O-])[O-]
pta	Pentanoate	CCCCC(=O)[O-]
trypta	Tryptamine cytosol	[NH3+]CCc1c[nH]c2ccccc12
quin	Quinate	O=C([O-])[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1
ttrcyc	Tetracycline	C[NH+](C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12
rephaccoa	Ring 1,2-epoxyphenylacetyl-CoA	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC12C=CC=CC1O2
thp2c	2,3,4,5-Tetrahydropyridine-2-carboxylate	O=C([O-])[C@@H]1CCCC=N1
tnt	2 4 6 Trinitrotoluene	Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
seasmet	Se-Adenosylselenomethionine	C[Se+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
sel	Selenate	O=[Se](=O)([O-])[O-]
tol	Toluene	Cc1ccccc1
selmeth	Selenomethionine	C[Se]CC[C@H]([NH3+])C(=O)[O-]
urcan	Urocanate C6H5N2O2	O=C([O-])C=Cc1c[nH]cn1
vacc	Vaccenic acid	CCCCCCC=CCCCCCCCCCC(=O)O
mercpeth	Mercaptoethanol	OCCS
thcur	Tetrahydrocurcumin	COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O
cur	Curcumin	COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O
13ppd	1,3-Propanediol	OCCCO
cholp	Choline phosphate C5H13NO4P	C[N+](C)(C)CCOP(=O)([O-])[O-]
ethamp	Ethanolamine phosphate C2H7NO4P	[NH3+]CCOP(=O)([O-])[O-]
vacccoa	Vaccenyl coenzyme A	CCCCCC/C=C\CCCCCCCCCC(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
vanln	Vanillin	COc1cc(C=O)ccc1O
vanlt	Vanillate	COc1cc(C(=O)[O-])ccc1O
S2hglut	(S)-2-Hydroxyglutarate	O=C([O-])CC[C@H](O)C(=O)[O-]
4hptn	4 Hydroxypentanoate	CC(O)CCC(=O)O
